,Event ID,Description,Start Date,End Date,Status,Type,Booked Spaces,Firm (Booked Date),Forecast Attendance,Actual Attendance (Attendee + Exhibitor),In Date,Out Date,Booking Entered On (Client Contact Date),SQFT per Event,F&B Minimum Per Contract:,Total Room Nights,Ordered Rent Total,eventDuration,bookingTillStart,contactTillStart,totalEventDuration,startDoW,endDoW,isWeekend,isHoliday,isHolidayTotal,isStadium,Frequency,Recur (Y/N),O,U,P-A,P-B,P-C,M-A2,E-A3,E-A1,E-A2,E-B1,E-B2,E-B3,E-C1,M-A5,M-B2,M-C4,BA-C,M-A1,P,M-A4,M-A3,M-B3,M-B4,M-B1,M-B5,M-C1,M-C2,M-C3,BA-A,BA-B,Expense
1221,16091,Neighborhood Planning Unit-Advisory Council to the City of Atlanta,42914,2017/6/28,Confirmed (56),MEET,"['JA BizTown Cafe', ' JA Finance Park Courtyard', ' JA Finance Park Theater']",42900,25,0,42914,2017/6/28,42900,0,,,0,1,14,14,1,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1222,16154,Chick-fil-A Vision and Values Tour,42914,2017/6/28,Confirmed (56),ME,['JA BizTown Pre-Function Area'],42909,56,56,42914,2017/6/28,42909,0,,,0,1,5,5,1,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1223,14263,USAW Kids National 2017,42915,2017/6/30,Confirmed (56),COMP,"['Exhibit Hall C2', ' Exhibit Hall C3', ' Meeting Room C103', ' Meeting Room C104']",42906,1400,1500,42914,2017/6/30,42562,645072,,,14275,2,9,353,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8945.38
1224,15753,Music at Noon,42915,2017/6/29,Confirmed (56),CON,['Southern Company Amphitheater'],42829,100,0,42915,2017/6/29,42829,0,,,0,1,86,86,1,3,3,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
1225,15582,Fern/Gift Show,42916,2017/7/21,Confirmed (56),P,"['Marshalling Yard 1', ' Marshalling Yard 3']",42802,10,0,42916,2017/7/21,42802,3686000,,,11500,22,114,114,22,4,4,1,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.73
1226,6588,Peachtree Health & Fitness Expo,42918,2017/7/3,Confirmed (56),PUB,"['Exhibit Hall C1', ' Exhibit Hall C2', ' Hall C1 Show Office', ' Room C102 Auditorium']",42626,24000,40100,42915,2017/7/3,41466,730680,0,1,19707.5,2,292,1452,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29591.67
1227,15245,GES/School Nutrition,42919,2017/7/15,Confirmed (56),P,['Marshalling Yard 3'],42746,25,0,42919,2017/7/15,42746,2158000,,,0,13,173,173,13,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1228,12092,4th of July Celebration,42920,2017/7/4,Confirmed (56),FEST,['Entire Park'],42250,35000,0,42917,2017/7/5,42250,0,1,1,0,1,670,670,5,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269660.74
1229,15155,NCTE Affiliate Leadership Meeting,42923,2017/7/9,Confirmed (56),MEET,"['Meeting Room A401', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A411-A412b', ' Meeting Room A412A']",42758,100,100,42923,2017/7/9,42725,41723,1,1,0,3,165,198,3,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5733.3
1230,5851,School Nutrition Association 2017 Annual National Conference,42925,2017/7/12,Confirmed (56),CONV,"['Building B Registration Hall', ' Executive Boardroom', ' Exhibit Halls B3-B4 Combined', ' International Lounge', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213-B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302-B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405-B406A', ' Meeting Room B405-B407', ' Meeting Room B406B-B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Sidney Marcus Auditorium', ' Thomas Murphy Ballroom 1-4']",41422,6500,7000,42921,2017/7/14,41422,3960827,0,1,237795,4,1503,1503,10,6,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7,0,0,4,0,0,0,2,0,0,48,56,6,9,0,0,0,1,1,147499.95
1231,15033,Atlanta Build Expo,42928,2017/7/13,Confirmed (56),CONV,"['Exhibit Hall A2', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A307', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316']",42768,1500,1450,42926,2017/7/13,42703,434712,,,18000,2,160,225,4,2,3,0,0,0,0,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,14095.2
1232,14611,American InterContinental University Graduation,42930,2017/7/14,Confirmed (56),GRAD,"['Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria']",42748,4500,5000,42930,2017/7/14,42622,53462,,,17500,1,182,308,1,4,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4131.96
1233,15868,AMBSE Hiring and Training Session FY18,42930,2017/8/20,Confirmed (56),MEET,"['Meeting Room A302', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room C206', ' Meeting Room C207', ' Thomas Murphy Ballroom 2-3']",42907,150,5700,42917,2017/8/20,42858,173294,1,1,14787.5,38,23,72,51,4,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,1,1,0,0,8,1583.64
1234,10735,2017 NPC Georgia Bodybuilding and Figure Championships,42931,2017/7/15,Confirmed (56),COMP,"['Meeting Room A401', ' Meeting Room A402', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth""]",42809,1500,1000,42930,2017/7/15,42069,22303,0,1,5076,1,122,862,2,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1554.37
1235,13790,V-103 Car and Bike Show,42931,2017/7/15,Confirmed (56),PUB,"['Building B-C Connector West', ' Exhibit Halls C1-C3 Combined', ' Gold Deck', ' Hall C1 Show Office', ' Hall C2 Show Office', ' Hall C3a Show Office', ' Hall C3b Show Office', ' Marshalling Yard 2', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105-C106', ' Meeting Room C107', ' Meeting Room C108-C109', ' Meeting Room C110', ' Meeting Room C209']",42894,25000,12500,42929,2017/7/16,42495,1538680,0,1,49400,1,37,436,4,5,5,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,38698.8
1236,16200,Junior Achievement USA GLC Reception,42933,2017/7/17,Confirmed (56),REC,"['JA BizTown Cafe', ' JA BizTown Courtyard', ' JA BizTown Pre-Function Area', ' JA Career Center', ' JA Finance Park Check-In', ' JA Finance Park Courtyard']",42923,220,0,42933,2017/7/17,42923,0,,,0,1,10,10,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.54
1237,13576,The Big Event 2017,42935,2017/7/22,Confirmed (56),MEET,"['Executive Boardroom', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium']",42654,1500,0,42934,2017/7/23,42471,308013,10000,,60000,4,281,464,6,2,5,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,47429.33
1238,16266,Cricket Wireless,42936,2017/7/21,Confirmed (56),ME,['JA BizTown Conference Room'],42934,24,0,42936,2017/7/21,42934,0,,,0,2,2,2,2,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1239,13253,Insight Global Summer Olympics,42937,2017/7/23,Confirmed (56),PRTY,"['All North Park', ' Exhibit Hall C1', ' Exhibit Hall C2']",42907,2000,1650,42937,2017/7/23,42424,627000,,,27000,3,30,513,3,4,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527.26
1240,14208,DreamHack Atlanta,42937,2017/7/23,Confirmed (56),COMP,"['Exhibit Hall A1', ' Exhibit Hall A2', ' Exhibit Hall A3', ' Hall A3 Marshaling Yard', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316']",42622,15000,8254,42933,2017/7/24,42552,2990422,,,94600,3,315,385,8,4,6,1,0,0,0,2,1,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,99482.96
1241,15644,Acura TLX Precision Crafted Training,42940,2017/7/26,Confirmed (56),TRAI,"['Marshalling Yard 1', ' Marshalling Yard 2']",42853,5,100,42940,2017/7/26,42814,804000,1,1,3000,3,87,126,3,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.82
1242,15769,Fulton County Schools,42940,2017/7/25,Confirmed (56),ORI,"['Georgia Ballroom 2', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213']",42871,500,600,42939,2017/7/25,42835,65902,,,1410,2,69,105,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,3,0,0,0,10554.81
1243,16208,"Minorities Access to Capital, Inc. Conference",42941,2017/7/25,Confirmed (56),CONF,"['JA BizTown Cafe', ' JA BizTown Pre-Function Area', ' JA Finance Park Classroom', ' JA Finance Park Theater']",42926,170,0,42941,2017/7/25,42926,0,,,0,1,15,15,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1244,16214,MBS Ticketing Sales & Service Meeting,42941,2017/7/25,Confirmed (56),MEET,['Meeting Room C108-C109'],42940,150,100,42941,2017/7/25,42927,3520,1,1,267.5,1,1,14,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nomatch
1245,16217,AUFC Game Day All-Staff Meeting,42941,2017/7/25,Confirmed (56),MEET,['Meeting Room C110'],42940,80,50,42941,2017/7/25,42927,2328,1,1,175,1,1,14,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nomatch
1246,15550,Year Up Greater Atlanta,42942,2017/7/29,Confirmed (56),GRAD,"['Meeting Room A401', ' Meeting Room A402', ' Sidney Marcus Auditorium']",42809,800,1000,42942,2017/7/29,42795,34496,,,5720,4,133,147,4,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,31341.87
1247,12008,Junior World Champions,42943,2017/7/29,Confirmed (56),COMP,"['Exhibit Hall A3', ' Exhibit Halls A1-A2 Combined', ' Exhibit Halls B1-B2 Combined', ' Meeting Room A306', ' Meeting Room A307']",42326,5000,8020,42941,2017/8/1,42242,3139017,1,1,88680,3,617,701,8,3,5,1,0,0,0,1,0,0,0,0,0,0,0,7,0,2,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20556.51
1248,15367,Atlanta Independent School System Graduation,42943,2017/7/27,Confirmed (56),GRAD,"['Meeting Room A401', ' Meeting Room A402', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",42940,1500,0,42943,2017/7/27,42766,19553,,,5100,1,3,177,1,3,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,755.36
1249,16220,MacGyver,42943,2017/7/28,Confirmed (56),FILM,"['Conference Center Mezzanine', ' Exhibit Hall C2', ' Georgia Ballroom 1-3', ' Marshalling Yard 1', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213']",42940,100,0,42942,2017/7/29,42928,937110,2400,,28000,2,3,15,4,3,4,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,4,0,0,0,2676.33
1250,16288,Junior Achievement Breakfast for Champions,42943,2017/7/27,Confirmed (56),REC,"['JA Finance Park Courtyard', ' JA Finance Park Theater']",42936,100,0,42943,2017/7/27,42936,0,,,0,1,7,7,1,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1251,16301,Purchasing Power July RED Strategy Session,42943,2017/7/28,Confirmed (56),MEET,['JA Finance Park Classroom'],42941,28,0,42943,2017/7/28,42941,0,,,0,2,2,2,2,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1252,14788,APS Back-to-School Bash,42945,2017/7/29,Confirmed (56),OTH,"['Exhibit Hall C1', ' Exhibit Hall C4', ' Hall C1 Show Office', ' Meeting Room C211', ' Yellow Lot Combined']",42754,5000,0,42944,2017/7/29,42656,299034,,,19960,1,191,289,2,5,5,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9110.33
1253,16302,Chick-fil-A Vision and Values Tour and Luncheon,42948,2017/8/1,Confirmed (56),ME,['JA BizTown Pre-Function Area'],42941,52,0,42948,2017/8/1,42941,0,,,0,1,7,7,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1254,16313,MacGyver Basecamp,42948,2017/8/1,Confirmed (56),FILM,['Marshalling Yard 1'],42942,125,0,42947,2017/8/1,42941,320000,2400,,2500,1,6,7,2,1,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1255,5148,International Association of Identification,42954,2017/8/8,Confirmed (56),CONV,"['Building A-B Registration Hall', ' Executive Boardroom', ' Exhibit Hall A2', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria']",41346,1500,1090,42947,2017/8/11,41346,1066147,32000,5080,42945,2,1608,1608,12,0,1,0,0,0,0,1,0,0,0,1,0,0,8,0,1,0,0,0,0,0,2,0,0,0,17,1,2,1,0,0,0,0,0,0,0,1,10,57669.82
1256,12480,Shaklee,42956,2017/8/12,Confirmed (56),CONV,"['Exhibit Hall C1', ' Exhibit Hall C2', ' Exhibit Hall C3', ' Exhibit Hall C4', ' Exhibit Hall Meeting Room C111', ' Exhibit Hall Meeting Room C112', ' Exhibit Hall Meeting Room C113', ' Exhibit Hall Meeting Room C114', ' Georgia Ballroom 1', ' Georgia Ballroom 2', ' Georgia Ballroom 3', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202-C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208-C210', ' Meeting Room C211-C213', ' Meeting Room C301', ' Meeting Room C302', ' Room C101 Auditorium', ' Room C102 Auditorium']",42569,6000,3300,42953,2017/8/13,42307,4019520,,,132615.86,4,387,649,8,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,0,0,10,13,1,0,0,89767.8
1257,16340,Mercedes-Benz Stadium Suite Administrator Lunch & Learns,42956,2017/8/11,Confirmed (56),ME,['Meeting Room B401-B402'],42950,90,90,42955,2017/8/11,42947,24684,,,1387.5,3,6,9,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,nomatch
1258,16352,MBS Owners Suite,42961,2017/8/15,Confirmed (56),MEET,['Executive Boardroom'],42977,35,0,42961,2017/8/15,42948,5186,,,261.25,2,-16,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1259,16390,MBS/GWCC New Hire Orientation,42961,2017/8/20,Confirmed (56),INT,"['Room C102 Auditorium', ' Sidney Marcus Auditorium']",43029,200,0,42961,2017/8/20,42951,20529,,,0,7,-68,10,7,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,nomatch
1260,16401,GES/Bronner Brothers,42963,2017/8/22,Confirmed (56),P,['Marshalling Yard 3'],42955,10,0,42963,2017/8/22,42955,1162000,,,3500,7,8,8,7,2,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1261,16410,GWCC Communications Department Meeting,42963,2017/8/16,Confirmed (56),MEET,['JA Finance Park Classroom'],42956,7,0,42963,2017/8/16,42956,0,,,0,1,7,7,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1263,15881,2017 Hunger Project,42965,2017/8/19,Confirmed (56),OTH,['Exhibit Hall A2'],42870,500,549,42965,2017/8/19,42863,172000,0.01,1,5400,2,95,102,2,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005.63
1264,16017,Dell Inc. - Tech Summit,42965,2017/8/26,Confirmed (56),CONV,"['Exhibit Halls B2-B4 Combined', ' Meeting Room A309', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313A', ' Meeting Room B313B', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405', ' Meeting Room B406A', ' Meeting Room B406B', ' Meeting Room B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",42943,5000,2550,42965,2017/8/26,42886,3681541,500000,8280,129000,9,22,79,9,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,13,0,0,7,0,0,1,0,0,0,24,11,6,1,0,0,0,0,6,54009.04
1265,6175,Bronner Bros. International Beauty Show,42966,2017/8/21,Confirmed (56),CONV,"['Building B-C Connector', ' Building C Lobby - North', ' Building C Lobby - South', ' Building C Registration Storage', ' Exhibit Hall C4', ' Exhibit Halls C1-C3 Combined', ' Gold Deck Turnaround', ' Hall C1 Show Office', ' Hall C2 Show Office', ' Hall C3a Show Office', ' Hall C3b Show Office', ' Hall C4 Show Office', ' JA Parking Lot', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302', ' Room C101 Auditorium', ' Room C102 Auditorium']",42391,27000,27000,42963,2017/8/22,41431,3548921,1,3200,183800,3,575,1535,7,5,0,1,0,0,0,8,1,2,1,0,0,3,0,0,0,0,0,0,0,7,0,0,0,2,0,3,0,0,0,0,0,0,15,7,1,0,0,96482.8
1266,15958,Falcons & AUFC STH Open House,42966,2017/8/19,Confirmed (56),MEET,['Stadium'],42978,70000,0,42966,2017/8/19,42872,0,,,0,1,-12,94,1,5,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1268,15157,Sync 2017,42968,2017/8/23,Confirmed (56),CONF,"['Building A Kitchen', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A411', ' Meeting Room A412']",42814,500,350,42967,2017/8/23,42726,206764,,,15000,3,154,242,4,0,2,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,14809.34
1269,15986,Chick-Fil-A Inc Field Day,42971,2017/8/24,Confirmed (56),TB,['Meeting Room A411-A412'],42947,160,170,42971,2017/8/24,42879,11291,10725,1,0,1,24,92,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.52
1270,5623,Atlanta Falcons vs. Arizona Cardinals,42973,2017/8/26,Confirmed (56),GAM,"['Blue Lot', ' Gold Deck', ' Gold Deck Turnaround', ' Red Deck', ' Stadium']",42975,70000,0,42973,2017/8/26,41409,0,0,1,0,1,-2,1564,1,5,5,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
1271,15370,Falcons Landing - Preseason Atlanta Falcons vs. Arizona Cardinals,42973,2017/8/26,Confirmed (56),PRTY,['International Plaza'],42940,2000,0,42972,2017/8/26,42767,283170,,,7500,1,33,206,2,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
